index,date,add,district,lng,lat,date_scale,rolling_date
4297,2022-03-24,奉贤区南明路191号,奉贤,121.58,30.93,4.0,2022-03-27
4299,2022-03-24,奉贤区金海公路2898弄,奉贤,121.5,30.9,4.0,2022-03-27
4300,2022-03-24,奉贤区朱店村,奉贤,121.55,30.92,4.0,2022-03-27
4301,2022-03-24,奉贤区申隆二村,奉贤,121.56,30.89,4.0,2022-03-27
4302,2022-03-24,奉贤区梁典村,奉贤,121.6,30.96,4.0,2022-03-27
4304,2022-03-24,奉贤区农民街118弄,奉贤,121.52,30.95,4.0,2022-03-27
4309,2022-03-24,崇明区永和村,崇明,121.63,31.54,4.0,2022-03-27
4310,2022-03-24,崇明区五滧村,崇明,121.68,31.54,4.0,2022-03-27
4312,2022-03-24,崇明区新开河路674号,崇明,121.52,31.58,4.0,2022-03-27
4313,2022-03-24,崇明区红北村,崇明,121.54,31.69,4.0,2022-03-27
4314,2022-03-24,崇明区先进村,崇明,121.69,31.39,4.0,2022-03-27
4315,2022-03-24,崇明区渔傲路132弄,崇明,121.77,31.36,4.0,2022-03-27
4316,2022-03-24,崇明区凤西路1933号,崇明,121.69,31.41,4.0,2022-03-27
4317,2022-03-24,崇明区潘圆公路161弄,崇明,121.68,31.4,4.0,2022-03-27
4325,2022-03-25,浦东新区航鸣路200弄,浦东新,121.6,31.02,5.0,2022-03-27
4330,2022-03-25,浦东新区鹤鸣村,浦东新,121.59,31.05,5.0,2022-03-27
4336,2022-03-25,浦东新区义泓村,浦东新,121.83,31.07,5.0,2022-03-27
4337,2022-03-25,浦东新区新安村,浦东新,121.68,31.02,5.0,2022-03-27
4363,2022-03-25,浦东新区银峰路676弄,浦东新,121.68,31.26,5.0,2022-03-27
4366,2022-03-25,浦东新区罗山路108弄,浦东新,121.58,31.2,5.0,2022-03-27
4368,2022-03-25,浦东新区申大公寓,浦东新,121.59,31.25,5.0,2022-03-27
4381,2022-03-25,浦东新区新丰村,浦东新,121.65,31.16,5.0,2022-03-27
4389,2022-03-25,浦东新区钱堂村长浜宅,浦东新,121.56,31.04,5.0,2022-03-27
4390,2022-03-25,浦东新区浙桥路277号,浦东新,121.6,31.25,5.0,2022-03-27
4394,2022-03-25,浦东新区峨山路280弄,浦东新,121.53,31.21,5.0,2022-03-27
4407,2022-03-25,浦东新区航头路988弄,浦东新,121.6,31.04,5.0,2022-03-27
4423,2022-03-25,浦东新区霞光路78弄,浦东新,121.81,30.9,5.0,2022-03-27
4436,2022-03-25,浦东新区千汇路750弄,浦东新,121.77,31.12,5.0,2022-03-27
4439,2022-03-25,浦东新区高东新村,浦东新,121.61,31.33,5.0,2022-03-27
4451,2022-03-25,浦东新区书院镇北窑1组,浦东新,121.85,30.93,5.0,2022-03-27
4456,2022-03-25,浦东新区宏港苑285弄,浦东新,121.84,31.04,5.0,2022-03-27
4462,2022-03-25,浦东新区中心村顾家宅,浦东新,121.64,31.17,5.0,2022-03-27
4463,2022-03-25,浦东新区上南路6932弄,浦东新,121.57,31.12,5.0,2022-03-27
4464,2022-03-25,浦东新区耀元路228弄,浦东新,121.47,31.17,5.0,2022-03-27
4474,2022-03-25,浦东新区高行绿洲六期,浦东新,121.59,31.32,5.0,2022-03-27
4488,2022-03-25,浦东新区洋溢村,浦东新,121.89,30.93,5.0,2022-03-27
4489,2022-03-25,浦东新区中久村,浦东新,121.88,30.93,5.0,2022-03-27
4497,2022-03-25,浦东新区鹤东村,浦东新,121.6,31.05,5.0,2022-03-27
4498,2022-03-25,浦东新区高博路188弄,浦东新,121.58,31.3,5.0,2022-03-27
4513,2022-03-25,浦东新区林展路411弄,浦东新,121.51,31.12,5.0,2022-03-27
4531,2022-03-25,浦东新区祝潘公路301弄,浦东新,121.76,31.13,5.0,2022-03-27
4533,2022-03-25,浦东新区会龙村,浦东新,121.71,31.09,5.0,2022-03-27
4536,2022-03-25,浦东新区欣春苑,浦东新,121.71,31.02,5.0,2022-03-27
4543,2022-03-25,浦东新区上钢二村,浦东新,121.49,31.18,5.0,2022-03-27
4544,2022-03-25,浦东新区民义村,浦东新,121.7,31.13,5.0,2022-03-27
4545,2022-03-25,浦东新区丁香路901弄,浦东新,121.55,31.23,5.0,2022-03-27
4568,2022-03-25,浦东新区团西村,浦东新,121.73,30.97,5.0,2022-03-27
4575,2022-03-25,浦东新区宣桥镇宣桥12组,浦东新,121.7,31.04,5.0,2022-03-27
4583,2022-03-25,浦东新区永新村,浦东新,121.67,31.31,5.0,2022-03-27
4586,2022-03-25,浦东新区海尚东苑,浦东新,121.68,31.29,5.0,2022-03-27
4588,2022-03-25,浦东新区一六村南赵家宅,浦东新,121.59,31.16,5.0,2022-03-27
4597,2022-03-25,浦东新区罗山路5205号,浦东新,121.59,31.15,5.0,2022-03-27
4614,2022-03-25,浦东新区新场镇坦直村,浦东新,121.65,31.03,5.0,2022-03-27
4615,2022-03-25,浦东新区航头路1675弄,浦东新,121.58,31.03,5.0,2022-03-27
4616,2022-03-25,浦东新区航绣路50弄,浦东新,121.6,31.07,5.0,2022-03-27
4647,2022-03-25,浦东新区延中路47弄,浦东新,121.62,31.32,5.0,2022-03-27
4650,2022-03-25,浦东新区古恩路118号,浦东新,121.64,31.07,5.0,2022-03-27
4654,2022-03-25,浦东新区济阳一村,浦东新,121.48,31.17,5.0,2022-03-27
4665,2022-03-25,浦东新区沔北路唐家宅,浦东新,121.62,31.16,5.0,2022-03-27
4667,2022-03-25,浦东新区康桥东路1159弄,浦东新,121.63,31.16,5.0,2022-03-27
4669,2022-03-25,浦东新区龙东大道大众村,浦东新,121.65,31.23,5.0,2022-03-27
4678,2022-03-25,浦东新区周埠村洪波村,浦东新,121.76,31.0,5.0,2022-03-27
4679,2022-03-25,浦东新区东海3村,浦东新,121.67,31.3,5.0,2022-03-27
4680,2022-03-25,浦东新区书礼路813号,浦东新,121.87,30.94,5.0,2022-03-27
4681,2022-03-25,浦东新区成日村,浦东新,121.81,31.06,5.0,2022-03-27
4682,2022-03-25,浦东新区南祝路108弄,浦东新,121.75,31.13,5.0,2022-03-27
4687,2022-03-25,浦东新区秀沿路1028弄,浦东新,121.58,31.13,5.0,2022-03-27
4699,2022-03-25,浦东新区祝桥镇陈胡村毛家宅,浦东新,121.77,31.19,5.0,2022-03-27
4712,2022-03-25,浦东新区新场镇王桥村,浦东新,121.66,31.01,5.0,2022-03-27
4718,2022-03-25,浦东新区六团镇储店村张家宅,浦东新,121.73,31.14,5.0,2022-03-27
4720,2022-03-25,浦东新区瓦南村,浦东新,121.65,31.1,5.0,2022-03-27
4721,2022-03-25,浦东新区航瑞路175弄,浦东新,121.59,31.07,5.0,2022-03-27
4722,2022-03-25,浦东新区金家村周家宅,浦东新,121.11,31.12,5.0,2022-03-27
4733,2022-03-25,浦东新区前哨村马家宅,浦东新,121.73,31.24,5.0,2022-03-27
4734,2022-03-25,浦东新区金群苑,浦东新,121.67,31.29,5.0,2022-03-27
4736,2022-03-25,浦东新区新川路东门街55弄,浦东新,121.71,31.2,5.0,2022-03-27
4737,2022-03-25,浦东新区长桥村,浦东新,121.73,31.15,5.0,2022-03-27
4738,2022-03-25,浦东新区施宏路459号,浦东新,121.76,31.15,5.0,2022-03-27
4739,2022-03-25,浦东新区晚霞路715弄,浦东新,121.73,31.17,5.0,2022-03-27
4749,2022-03-25,浦东新区宣桥镇光明村,浦东新,121.72,31.08,5.0,2022-03-27
4756,2022-03-25,浦东新区腰路村,浦东新,121.7,31.07,5.0,2022-03-27
4758,2022-03-25,浦东新区宣夏路666弄,浦东新,121.72,31.09,5.0,2022-03-27
4759,2022-03-25,浦东新区宣桥镇五星村,浦东新,121.71,31.08,5.0,2022-03-27
4768,2022-03-25,浦东新区新吉村,浦东新,121.71,31.11,5.0,2022-03-27
4769,2022-03-25,浦东新区姚桥村,浦东新,121.6,31.11,5.0,2022-03-27
4776,2022-03-25,浦东新区双秀北苑,浦东新,121.56,31.12,5.0,2022-03-27
4777,2022-03-25,浦东新区唐镇路127弄,浦东新,121.65,31.21,5.0,2022-03-27
4778,2022-03-25,浦东新区南市街45弄,浦东新,121.71,31.19,5.0,2022-03-27
4781,2022-03-25,浦东新区牌楼东路528弄,浦东新,121.66,31.02,5.0,2022-03-27
4785,2022-03-25,浦东新区浦东南路575弄,浦东新,121.51,31.24,5.0,2022-03-27
4795,2022-03-25,浦东新区川周公路8682号,浦东新,121.71,31.18,5.0,2022-03-27
4798,2022-03-25,浦东新区川北路2999号,浦东新,121.61,31.21,5.0,2022-03-27
4807,2022-03-25,浦东新区卫东村,浦东新,121.76,31.18,5.0,2022-03-27
4811,2022-03-25,浦东新区银冬路568号,浦东新,121.64,31.2,5.0,2022-03-27
4828,2022-03-25,浦东新区海阳西路268弄,浦东新,121.48,31.15,5.0,2022-03-27
4843,2022-03-25,浦东新区川周公路4011弄,浦东新,121.59,31.13,5.0,2022-03-27
4850,2022-03-25,浦东新区卫民村,浦东新,121.74,31.1,5.0,2022-03-27
4862,2022-03-25,浦东新区宏雅路555弄,浦东新,121.67,31.24,5.0,2022-03-27
4863,2022-03-25,浦东新区仁义村,浦东新,121.64,31.06,5.0,2022-03-27
4872,2022-03-25,浦东新区樱花路802弄,浦东新,121.56,31.21,5.0,2022-03-27
4874,2022-03-25,浦东新区鹤韵路549弄,浦东新,121.6,31.08,5.0,2022-03-27
4899,2022-03-25,浦东新区跃进新村,浦东新,121.7,31.21,5.0,2022-03-27
4903,2022-03-25,浦东新区香楠路399弄,浦东新,121.62,31.21,5.0,2022-03-27
4926,2022-03-25,浦东新区南阜村高树队王家宅,浦东新,121.68,31.17,5.0,2022-03-27
4937,2022-03-25,浦东新区先进村,浦东新,121.8,31.1,5.0,2022-03-27
4938,2022-03-25,浦东新区新东村,浦东新,121.8,31.09,5.0,2022-03-27
4939,2022-03-25,浦东新区车站村,浦东新,121.74,30.98,5.0,2022-03-27
4941,2022-03-25,浦东新区华夏二路1278弄,浦东新,121.69,31.18,5.0,2022-03-27
4958,2022-03-25,浦东新区晚霞路550弄,浦东新,121.75,31.18,5.0,2022-03-27
4974,2022-03-25,浦东新区苗桥路935弄,浦东新,121.63,31.13,5.0,2022-03-27
4986,2022-03-25,浦东新区窑墩村,浦东新,121.65,31.11,5.0,2022-03-27
5028,2022-03-25,宝山区友谊路2858弄,宝山,121.43,31.38,5.0,2022-03-27
5034,2022-03-25,闵行区北翟路2900弄,闵行,121.32,31.22,5.0,2022-03-27
5046,2022-03-25,闵行区东川路811弄,闵行,121.43,31.02,5.0,2022-03-27
5089,2022-03-25,闵行区万源路580弄,闵行,121.4,31.14,5.0,2022-03-27
5104,2022-03-25,闵行区闸航路2715号,闵行,121.53,31.02,5.0,2022-03-27
5105,2022-03-25,嘉定区新源路1288弄,嘉定,121.15,31.31,5.0,2022-03-27
5106,2022-03-25,嘉定区福海路111弄,嘉定,121.25,31.37,5.0,2022-03-27
5114,2022-03-25,金山区新巷村,金山,121.3,30.85,5.0,2022-03-27
5115,2022-03-25,松江区陈坊村,松江,121.18,31.11,5.0,2022-03-27
5116,2022-03-25,松江区沪松公路1399弄,松江,121.32,31.14,5.0,2022-03-27
5119,2022-03-25,松江区沪亭南路1059号,松江,121.34,31.11,5.0,2022-03-27
5124,2022-03-25,松江区车泾路279号,松江,121.31,31.02,5.0,2022-03-27
5126,2022-03-25,青浦区秀龙村,青浦,121.25,31.23,5.0,2022-03-27
5128,2022-03-25,青浦区久远路1660弄,青浦,121.11,31.21,5.0,2022-03-27
5129,2022-03-25,青浦区华益村,青浦,121.24,31.25,5.0,2022-03-27
5130,2022-03-25,青浦区蟠中路南侧38-01,青浦,121.28,31.18,5.0,2022-03-27
5133,2022-03-25,崇明区丰福路599弄,崇明,121.7,31.38,5.0,2022-03-27
5134,2022-03-25,崇明区酱园弄101号,崇明,121.4,31.62,5.0,2022-03-27
5138,2022-03-26,浦东新区南祝路258弄,浦东新,121.76,31.08,6.0,2022-03-27
5156,2022-03-26,浦东新区祥凯路2013弄,浦东新,121.81,30.97,6.0,2022-03-27
5169,2022-03-26,浦东新区夏栎路336弄,浦东新,121.92,30.91,6.0,2022-03-27
5175,2022-03-26,浦东新区藿香路238弄,浦东新,121.59,31.2,6.0,2022-03-27
5193,2022-03-26,浦东新区友谊村,浦东新,121.78,31.03,6.0,2022-03-27
5200,2022-03-26,浦东新区东沟四村,浦东新,121.57,31.29,6.0,2022-03-27
5201,2022-03-26,浦东新区沿南村,浦东新,121.6,31.13,6.0,2022-03-27
5205,2022-03-26,浦东新区大团镇镇南村,浦东新,121.75,30.96,6.0,2022-03-27
5209,2022-03-26,浦东新区航城三路518弄,浦东新,121.75,31.15,6.0,2022-03-27
5221,2022-03-26,浦东新区华州路张家宅,浦东新,121.74,31.2,6.0,2022-03-27
5222,2022-03-26,浦东新区普庆路301弄,浦东新,121.72,31.16,6.0,2022-03-27
5226,2022-03-26,浦东新区坦直村,浦东新,121.65,31.07,6.0,2022-03-27
5234,2022-03-26,浦东新区星光村,浦东新,121.74,31.11,6.0,2022-03-27
5317,2022-03-26,黄浦区广西北路433号,黄浦,121.48,31.24,6.0,2022-03-27
5454,2022-03-26,长宁区虹桥路2388号,长宁,121.36,31.19,6.0,2022-03-27
5469,2022-03-26,长宁区程家桥路43号,长宁,121.37,31.19,6.0,2022-03-27
5472,2022-03-26,长宁区虹桥机场新村,长宁,121.35,31.18,6.0,2022-03-27
5492,2022-03-26,普陀区古浪路378号,普陀,121.39,31.28,6.0,2022-03-27
5508,2022-03-26,普陀区桃浦路873弄,普陀,121.38,31.26,6.0,2022-03-27
5538,2022-03-26,虹口区海伦路306弄,虹口,121.49,31.26,6.0,2022-03-27
5547,2022-03-26,杨浦区江湾城路88弄,杨浦,121.51,31.32,6.0,2022-03-27
5555,2022-03-26,杨浦区密云路454弄,杨浦,121.5,31.28,6.0,2022-03-27
5558,2022-03-26,杨浦区眉州路135弄,杨浦,121.54,31.26,6.0,2022-03-27
5569,2022-03-26,宝山区北宗村,宝山,121.4,31.39,6.0,2022-03-27
5578,2022-03-26,宝山区高逸路201弄,宝山,121.49,31.33,6.0,2022-03-27
5592,2022-03-26,宝山区华和路6号,宝山,121.41,31.29,6.0,2022-03-27
5596,2022-03-26,宝山区呼玛三村,宝山,121.44,31.34,6.0,2022-03-27
5597,2022-03-26,宝山区集贤路85弄,宝山,121.35,31.42,6.0,2022-03-27
5600,2022-03-26,宝山区共富路228弄,宝山,121.42,31.35,6.0,2022-03-27
5601,2022-03-26,宝山区兰岗路757号,宝山,121.45,31.37,6.0,2022-03-27
5606,2022-03-26,宝山区联杨路1078弄,宝山,121.36,31.34,6.0,2022-03-27
5608,2022-03-26,宝山区罗溪路1001弄,宝山,121.34,31.42,6.0,2022-03-27
5616,2022-03-26,宝山区南大路160弄,宝山,121.4,31.3,6.0,2022-03-27
5622,2022-03-26,宝山区潘新路255弄,宝山,121.33,31.48,6.0,2022-03-27
5624,2022-03-26,宝山区钱潘村,宝山,121.4,31.43,6.0,2022-03-27
5636,2022-03-26,宝山区淞南七村,宝山,121.48,31.33,6.0,2022-03-27
5643,2022-03-26,宝山区西浜村,宝山,121.44,31.36,6.0,2022-03-27
5648,2022-03-26,宝山区殷高路7弄,宝山,121.49,31.32,6.0,2022-03-27
5649,2022-03-26,宝山区友谊路1999弄,宝山,121.45,31.39,6.0,2022-03-27
5652,2022-03-26,宝山区月浦六村,宝山,121.5,31.38,6.0,2022-03-27
5656,2022-03-26,宝山区竹韵路128弄,宝山,121.44,31.37,6.0,2022-03-27
5658,2022-03-26,宝山区王家村,宝山,121.39,31.39,6.0,2022-03-27
5677,2022-03-26,闵行区漕宝路1243号,闵行,121.39,31.16,6.0,2022-03-27
5694,2022-03-26,闵行区都市路3635弄,闵行,121.4,31.08,6.0,2022-03-27
5695,2022-03-26,闵行区繁兴路469弄,闵行,121.29,31.21,6.0,2022-03-27
5719,2022-03-26,闵行区虹梅南路4828号,闵行,121.45,31.06,6.0,2022-03-27
5720,2022-03-26,闵行区虹梅南路5205弄,闵行,121.45,31.05,6.0,2022-03-27
5726,2022-03-26,闵行区沪闵路5366弄,闵行,121.39,31.1,6.0,2022-03-27
5731,2022-03-26,闵行区汇南村,闵行,121.56,31.0,6.0,2022-03-27
5733,2022-03-26,闵行区建东村,闵行,121.5,31.04,6.0,2022-03-27
5740,2022-03-26,闵行区江潮路168号,闵行,121.53,31.07,6.0,2022-03-27
5746,2022-03-26,闵行区金光路699弄,闵行,121.27,31.2,6.0,2022-03-27
5774,2022-03-26,闵行区龙吴路4341号,闵行,121.46,31.08,6.0,2022-03-27
5831,2022-03-26,闵行区苏民村,闵行,121.53,31.11,6.0,2022-03-27
5841,2022-03-26,闵行区吴中路870弄,闵行,121.39,31.18,6.0,2022-03-27
5847,2022-03-26,闵行区新镇路1060弄,闵行,121.36,31.15,6.0,2022-03-27
5851,2022-03-26,闵行区幸乐路500弄,闵行,121.28,31.21,6.0,2022-03-27
5881,2022-03-26,闵行区浦江镇知新村,闵行,121.52,31.11,6.0,2022-03-27
5884,2022-03-26,闵行区竹园路2758号,闵行,121.52,31.07,6.0,2022-03-27
5889,2022-03-26,嘉定区新和路789号,嘉定,121.19,31.43,6.0,2022-03-27
5891,2022-03-26,嘉定区宝翔路998弄,嘉定,121.32,31.32,6.0,2022-03-27
5893,2022-03-26,嘉定区博园路422号,嘉定,121.18,31.28,6.0,2022-03-27
5905,2022-03-26,嘉定区嘉安公路200弄,嘉定,121.23,31.37,6.0,2022-03-27
5930,2022-03-26,嘉定区众百南路605号,嘉定,121.25,31.3,6.0,2022-03-27
5932,2022-03-26,嘉定区城北路4089号,嘉定,121.19,31.45,6.0,2022-03-27
5966,2022-03-26,嘉定区曲江路201弄,嘉定,121.35,31.25,6.0,2022-03-27
5967,2022-03-26,嘉定区翔铁中路219号,嘉定,121.32,31.28,6.0,2022-03-27
5977,2022-03-26,嘉定区泽普路588弄,嘉定,121.15,31.29,6.0,2022-03-27
5982,2022-03-26,嘉定区马陆镇大裕村,嘉定,121.32,31.38,6.0,2022-03-27
5984,2022-03-26,嘉定区安亭镇星光村,嘉定,121.24,31.3,6.0,2022-03-27
5986,2022-03-26,松江区车峰路199弄,松江,121.32,31.01,6.0,2022-03-27
5987,2022-03-26,松江区车亭公路1098号,松江,121.32,30.95,6.0,2022-03-27
5996,2022-03-26,松江区古楼公路1198弄,松江,121.25,31.11,6.0,2022-03-27
6007,2022-03-26,松江区涞坊路1399弄,松江,121.3,31.14,6.0,2022-03-27
6021,2022-03-26,松江区明中路699弄,松江,121.35,31.08,6.0,2022-03-27
6022,2022-03-26,松江区南乐路168号,松江,121.29,31.02,6.0,2022-03-27
6024,2022-03-26,松江区团结村,松江,121.31,30.95,6.0,2022-03-27
6026,2022-03-26,松江区新松路600号,松江,121.13,30.99,6.0,2022-03-27
6029,2022-03-26,松江区长兴东路1290号,松江,121.29,31.08,6.0,2022-03-27
6033,2022-03-26,青浦区青龙村,青浦,121.18,31.24,6.0,2022-03-27
6034,2022-03-26,青浦区新丰村,青浦,121.18,31.23,6.0,2022-03-27
6039,2022-03-26,青浦区盈港东路3188弄,青浦,121.24,31.17,6.0,2022-03-27
6041,2022-03-26,青浦区崧子浦路55弄,青浦,121.08,31.14,6.0,2022-03-27
6043,2022-03-26,奉贤区解放东路555弄,奉贤,121.48,30.92,6.0,2022-03-27
6045,2022-03-26,奉贤区工农村,奉贤,121.54,30.91,6.0,2022-03-27
6050,2022-03-26,奉贤区光明路40弄,奉贤,121.51,30.91,6.0,2022-03-27
6052,2022-03-26,奉贤区江海新村,奉贤,121.46,30.91,6.0,2022-03-27
6053,2022-03-26,奉贤区环城东路885弄,奉贤,121.47,30.93,6.0,2022-03-27
6054,2022-03-26,奉贤区和中村,奉贤,121.55,30.93,6.0,2022-03-27
6055,2022-03-26,奉贤区张弄村,奉贤,121.52,30.91,6.0,2022-03-27
6057,2022-03-26,奉贤区钱忠村,奉贤,121.55,30.88,6.0,2022-03-27
6058,2022-03-26,奉贤区申隆一村,奉贤,121.58,30.89,6.0,2022-03-27
6061,2022-03-26,奉贤区李窑村,奉贤,121.59,30.91,6.0,2022-03-27
6063,2022-03-26,奉贤区德泉路99弄,奉贤,121.52,30.92,6.0,2022-03-27
6064,2022-03-26,奉贤区邮电路118号,奉贤,121.07,30.93,6.0,2022-03-27
6065,2022-03-26,奉贤区金海村,奉贤,121.5,30.87,6.0,2022-03-27
6066,2022-03-26,奉贤区湾张村,奉贤,121.53,30.92,6.0,2022-03-27
6067,2022-03-26,奉贤区陶宅村,奉贤,121.55,30.95,6.0,2022-03-27
6068,2022-03-26,奉贤区邮电路188号,奉贤,121.64,30.91,6.0,2022-03-27
6071,2022-03-26,奉贤区南奉公路8889弄,奉贤,121.48,30.91,6.0,2022-03-27
6072,2022-03-26,奉贤区解放村,奉贤,121.54,30.9,6.0,2022-03-27
6073,2022-03-26,奉贤区西吴村,奉贤,121.58,30.95,6.0,2022-03-27
6074,2022-03-26,奉贤区南奉公路3200号,奉贤,121.57,30.92,6.0,2022-03-27
6075,2022-03-26,奉贤区江南路151号,奉贤,121.46,30.9,6.0,2022-03-27
6079,2022-03-26,奉贤区梅园村,奉贤,121.6,30.99,6.0,2022-03-27
6082,2022-03-26,奉贤区瞭海路239弄,奉贤,121.57,30.87,6.0,2022-03-27
6086,2022-03-26,奉贤区西校村,奉贤,121.4,30.94,6.0,2022-03-27
6087,2022-03-26,奉贤区八字村,奉贤,121.64,30.94,6.0,2022-03-27
6088,2022-03-26,奉贤区南宋村,奉贤,121.68,30.97,6.0,2022-03-27
6090,2022-03-26,崇明区创建村,崇明,121.61,31.43,6.0,2022-03-27
6094,2022-03-26,崇明区裕展路679弄,崇明,121.85,31.53,6.0,2022-03-27
6103,2022-03-27,浦东新区王楼村,浦东新,121.62,31.07,7.0,2022-03-27
6108,2022-03-27,浦东新区立新村,浦东新,121.75,31.09,7.0,2022-03-27
6128,2022-03-27,浦东新区金沪路1218弄,浦东新,121.6,31.24,7.0,2022-03-27
6134,2022-03-27,浦东新区航亭环路399弄,浦东新,121.77,31.1,7.0,2022-03-27
6137,2022-03-27,浦东新区金豫路100号,浦东新,121.62,31.26,7.0,2022-03-27
6147,2022-03-27,浦东新区临江村丁家宅,浦东新,121.61,31.18,7.0,2022-03-27
6152,2022-03-27,浦东新区德州路420弄,浦东新,121.48,31.16,7.0,2022-03-27
6169,2022-03-27,浦东新区东泰林路799弄,浦东新,121.54,31.14,7.0,2022-03-27
6191,2022-03-27,浦东新区环庆南路239弄,浦东新,121.72,31.23,7.0,2022-03-27
6192,2022-03-27,浦东新区祝桥东大街,浦东新,121.76,31.12,7.0,2022-03-27
6194,2022-03-27,浦东新区妙川路800弄,浦东新,121.7,31.18,7.0,2022-03-27
6210,2022-03-27,浦东新区微山三村,浦东新,121.51,31.21,7.0,2022-03-27
6224,2022-03-27,浦东新区新春村,浦东新,121.69,31.16,7.0,2022-03-27
6268,2022-03-27,浦东新区营房村,浦东新,121.74,31.21,7.0,2022-03-27
6270,2022-03-27,浦东新区连民村,浦东新,121.69,31.09,7.0,2022-03-27
6349,2022-03-27,浦东新区一六村金桥队赵家宅,浦东新,121.8,30.99,7.0,2022-03-27
6357,2022-03-27,浦东新区沿北村,浦东新,121.59,31.14,7.0,2022-03-27
6367,2022-03-27,浦东新区江高路118弄,浦东新,121.82,30.97,7.0,2022-03-27
6379,2022-03-27,浦东新区虹一村,浦东新,121.77,31.09,7.0,2022-03-27
6384,2022-03-27,浦东新区天庵村西瞿队瞿家宅,浦东新,121.81,31.03,7.0,2022-03-27
6385,2022-03-27,浦东新区团结村,浦东新,121.78,31.02,7.0,2022-03-27
6386,2022-03-27,浦东新区城东路312号,浦东新,121.76,31.05,7.0,2022-03-27
6387,2022-03-27,浦东新区徐庙村,浦东新,121.71,31.03,7.0,2022-03-27
6389,2022-03-27,浦东新区港东街32弄,浦东新,121.65,31.02,7.0,2022-03-27
6393,2022-03-27,浦东新区陆家嘴环路1288号,浦东新,121.5,31.24,7.0,2022-03-27
6403,2022-03-27,浦东新区闻六路吴家宅,浦东新,121.74,31.14,7.0,2022-03-27
6440,2022-03-27,浦东新区黄楼村张家宅,浦东新,121.68,31.16,7.0,2022-03-27
6441,2022-03-27,浦东新区栏杆村孙家宅,浦东新,121.85,31.0,7.0,2022-03-27
6442,2022-03-27,浦东新区鹿溪村,浦东新,121.71,31.12,7.0,2022-03-27
6443,2022-03-27,浦东新区沔青村,浦东新,121.64,31.15,7.0,2022-03-27
6473,2022-03-27,浦东新区盐仓老街,浦东新,121.76,31.09,7.0,2022-03-27
